id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2024-1012994;30/04/2024;1;Vente;70000;;;RUE BONNE GRACE;946;83200;83137;Toulon;83;;;83137000DM0268;;;;;;;;;;;;;0;;;;;L;landes;;;210;5.887399;43.125597
2024-1012996;24/04/2024;1;Vente;87000;197;;RUE MARC ET YVONNE BARON;4785;83000;83137;Toulon;83;;;83137000BY0031;;;33;25.2;;;;;;;;;1;2;Appartement;25;1;;;;;;5.935894;43.1157
2024-1012997;03/05/2024;1;Vente;140000;295;;AV AMIRAL COLLET;205;83000;83137;Toulon;83;;;83137000CP0134;;;69;56.37;;;;;;;;;1;2;Appartement;62;3;;;;;;5.922654;43.128301
2024-1012998;06/05/2024;1;Vente;3500;2;;RUE ROCHE;6270;83000;83137;Toulon;83;;;83137000CK0161;;;6;6.3;;;;;;;;;1;4;Local industriel. commercial ou assimilé;6;0;;;;;;5.934729;43.123105
2024-1013002;30/04/2024;1;Vente;170000;518;;BD BAZEILLES;710;83000;83137;Toulon;83;;;83137000BY0066;;;145;;165;58.56;;;;;;;2;3;Dépendance;;0;;;;;;5.934776;43.11236
2024-1013002;30/04/2024;1;Vente;170000;518;;BD BAZEILLES;710;83000;83137;Toulon;83;;;83137000BY0066;;;145;;165;58.56;;;;;;;2;2;Appartement;59;3;;;;;;5.934776;43.11236
2024-1013004;11/01/2024;1;Adjudication;273000;295;;RPT MIRASOULEOU;5181;83100;83137;Toulon;83;;;83137000AV0575;;;20;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.980609;43.133543
2024-1013004;11/01/2024;1;Adjudication;273000;295;;RPT MIRASOULEOU;5181;83100;83137;Toulon;83;;;83137000AV0575;;;8;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.980609;43.133543
2024-1013004;11/01/2024;1;Adjudication;273000;295;;RPT MIRASOULEOU;5181;83100;83137;Toulon;83;;;83137000AV0575;;;43;;;;;;;;;;1;2;Appartement;100;4;;;;;;5.980609;43.133543
2024-1013005;02/05/2024;1;Vente;255000;66;;TRA DE LA LOUBE;4571;83000;83137;Toulon;83;;;83137000AP0538;;;22;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;11;0;;;;;;5.940138;43.126802
2024-1013005;02/05/2024;1;Vente;255000;66;;TRA DE LA LOUBE;4571;83000;83137;Toulon;83;;;83137000AP0538;;;87;77.73;;;;;;;;;1;4;Local industriel. commercial ou assimilé;102;0;;;;;;5.940138;43.126802
2024-1013007;07/05/2024;1;Vente;17000;95;;AV MARCEAU;4790;83100;83137;Toulon;83;;;83137000AR0770;;;25;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.950397;43.1266
2024-1013009;25/04/2024;1;Vente;25000;216;;AV PHILIPPE LEBON;5735;83000;83137;Toulon;83;;;83137000CI0017;;;76;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.941478;43.124253
2024-1013011;22/04/2024;1;Vente;73000;439;;BD MARECHAL JOFFRE;4830;83100;83137;Toulon;83;;;83137000CH0224;;;4;29.65;;;;;;;;;1;2;Appartement;30;1;;;;;;5.953413;43.124031
2024-1013016;29/04/2024;1;Vente;5000;5001;;RUE DEJUSSIEU PONTCARRAL;2121;83200;83137;Toulon;83;;;83137000DM0170;;;539;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.896866;43.127138
2024-1013018;30/04/2024;1;Vente;155000;2;;RUE DANIELLE CASANOVA;2067;83200;83137;Toulon;83;;;83137000DS0205;;;19;;27;64.51;;;;;;;2;2;Appartement;63;4;;;;;;5.898427;43.134601
2024-1013018;30/04/2024;1;Vente;155000;2;;RUE DANIELLE CASANOVA;2067;83200;83137;Toulon;83;;;83137000DS0205;;;19;;27;64.51;;;;;;;2;3;Dépendance;;0;;;;;;5.898427;43.134601
2024-1013018;30/04/2024;1;Vente;155000;2;;RUE DANIELLE CASANOVA;2067;83200;83137;Toulon;83;;;83137000DS0205;;;19;;27;64.51;;;;;;;2;3;Dépendance;;0;;;;;;5.898427;43.134601
2024-1013023;03/05/2024;1;Vente;85000;23;;AV MARECHAL BUGEAUD;4805;83200;83137;Toulon;83;;;83137000CY0369;;;14;39.24;31;;;;;;;;2;2;Appartement;42;2;;;;;;5.916292;43.127696
2024-1013023;03/05/2024;1;Vente;85000;23;;AV MARECHAL BUGEAUD;4805;83200;83137;Toulon;83;;;83137000CY0369;;;14;39.24;31;;;;;;;;2;3;Dépendance;;0;;;;;;5.916292;43.127696
2024-1013023;03/05/2024;1;Vente;85000;23;;AV MARECHAL BUGEAUD;4805;83200;83137;Toulon;83;;;83137000CY0369;;;14;39.24;31;;;;;;;;2;3;Dépendance;;0;;;;;;5.916292;43.127696
2024-1013028;03/05/2024;1;Vente;168000;295;;AV AMIRAL COLLET;205;83000;83137;Toulon;83;;;83137000CP0134;;;65;83.6;;;;;;;;;1;2;Appartement;81;5;;;;;;5.922654;43.128301
2024-1013030;29/04/2024;1;Vente;165000;9001;;RUE BOURSSET;1040;83100;83137;Toulon;83;;;83137000AS0262;;;17;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.957756;43.126497
2024-1013030;29/04/2024;1;Vente;165000;9001;;RUE BOURSSET;1040;83100;83137;Toulon;83;;;83137000AS0262;;;7;72.6;;;;;;;;;1;2;Appartement;70;3;;;;;;5.957756;43.126497
2024-1013037;15/05/2024;1;Vente;202000;9001;;LES MONIQUES;A230;83200;83137;Toulon;83;;;83137000EW0001;;;361;66.95;362;;;;;;;;2;2;Appartement;69;4;;;;;;5.917578;43.149332
2024-1013037;15/05/2024;1;Vente;202000;9001;;LES MONIQUES;A230;83200;83137;Toulon;83;;;83137000EW0001;;;552;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.917578;43.149332
2024-1013042;14/05/2024;1;Vente;152000;207;;RUE ROBERT SURCOUF;6260;83200;83137;Toulon;83;;;83137000DM0476;;;;;;;;;;;;;0;;;;;AB;terrains a bâtir;;;308;5.888188;43.127443
2024-1013043;26/04/2024;1;Vente;168000;115;;RUE MONSEIGNEUR FREPPEL;5255;83000;83137;Toulon;83;;;83137000BS0193;;;10;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.952313;43.111147
2024-1013043;26/04/2024;1;Vente;168000;115;;RUE MONSEIGNEUR FREPPEL;5255;83000;83137;Toulon;83;;;83137000BS0193;;;19;61.62;;;;;;;;;1;2;Appartement;63;3;;;;;;5.952313;43.111147
2024-1013047;02/05/2024;1;Vente;310000;221;;BD DELESCLUZE;2135;83200;83137;Toulon;83;;;83137000DI0803;;;;;;;;;;;;;0;1;Maison;82;4;S;sols;;;359;5.903366;43.13737
2024-1013047;02/05/2024;1;Vente;310000;221;;BD DELESCLUZE;2135;83200;83137;Toulon;83;;;83137000DI0803;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;359;5.903366;43.13737
2024-1013051;13/05/2024;1;Vente;13000;216;;AV PHILIPPE LEBON;5735;83000;83137;Toulon;83;;;83137000CI0017;;;36;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.941478;43.124253
2024-1013053;14/05/2024;1;Vente;20000;14;;RUE DU ROMULUS;6320;83000;83137;Toulon;83;;;83137000BW0287;;;76;;;;;;;;;;1;3;Dépendance;;0;;;;;;5.93106;43.106551
2024-1013054;17/05/2024;1;Vente;190000;318;;AV FRANCOIS NARDI;3025;83000;83137;Toulon;83;;;83137000BR0642;;;;;;;;;;;;;0;1;Maison;110;5;S;sols;;;270;5.953738;43.118232
2024-1013055;13/05/2024;1;Vente;479300;1;;AV COLBERT;1675;83000;83137;Toulon;83;;;83137000CK0015;;;23;96;32;;8;;;;;;3;3;Dépendance;;0;;;;;;5.932921;43.12626
2024-1013055;13/05/2024;1;Vente;479300;1;;AV COLBERT;1675;83000;83137;Toulon;83;;;83137000CK0015;;;23;96;32;;8;;;;;;3;3;Dépendance;;0;;;;;;5.932921;43.12626
2024-1013055;13/05/2024;1;Vente;479300;1;;AV COLBERT;1675;83000;83137;Toulon;83;;;83137000CK0015;;;23;96;32;;8;;;;;;3;2;Appartement;93;4;;;;;;5.932921;43.12626
2024-1013056;13/05/2024;1;Vente;329000;9015;;CHE DU JONQUET;3985;83200;83137;Toulon;83;;;83137000DH0355;;;4;74.07;;;;;;;;;1;1;Maison;65;3;;;;;;5.911869;43.139318
2024-1013056;13/05/2024;1;Vente;329000;9015;;CHE DU JONQUET;3985;83200;83137;Toulon;83;;;83137000DH0355;;;4;74.07;;;;;;;;;1;3;Dépendance;;0;;;;;;5.911869;43.139318
2024-1013058;02/05/2024;1;Vente;130000;496;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;83137000BE0141;;;4;66.75;44;;;;;;;;2;3;Dépendance;;0;;;;;;5.962273;43.124592
2024-1013058;02/05/2024;1;Vente;130000;496;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;83137000BE0141;;;4;66.75;44;;;;;;;;2;3;Dépendance;;0;;;;;;5.962273;43.124592
2024-1013058;02/05/2024;1;Vente;130000;496;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;83137000BE0141;;;4;66.75;44;;;;;;;;2;2;Appartement;67;4;;;;;;5.962273;43.124592
2024-1013061;30/04/2024;1;Vente;38000;5;;RUE DES TOMBADES;6955;83000;83137;Toulon;83;;;83137000CL0376;;;10;20;;;;;;;;;1;2;Appartement;17;1;;;;;;5.93304;43.122045
